RDLW1,3,1154.688 ,48.25000 ,-120.0019,HADS      ,           ,EMERGENCY INSTALL - MT LEECHER   WA US     WADOECO,
RUPM8,3,971.7000 ,46.42806 ,-108.5719,HADS      ,           ,MUSSELSHELL RIVER NEAR ROUNDUP 2 MT US  USARMY-COE,
SACM8,3,648.9000 ,48.50917 ,-107.2189,HADS      ,           ,MILK RIVER AT SACO BJORNBERG BRI MT US  USARMY-COE,
SELM8,3,1249.700 ,47.21361 ,-113.5197,HADS      ,           ,SEELEY LAKE 3NW RANGER STATION   MT US        USBR,
SHLM8,3,1010.343 ,48.42722 ,-111.8889,HADS      ,           ,MARIAS RIVER NEAR SHELBY 6S      MT US        USBR,
SMBM8,3,1245.100 ,49.00333 ,-113.3133,HADS      ,           ,ST MARY RIVER AT INTERNATIONAL B MT US            ,
SMHM8,3,1511.515 ,46.82806 ,-111.1914,HADS      ,           ,SMITH RIVER BELOW EAGLE CREEK NE MT US        USGS,
SRAM8,3,1276.225 ,45.55139 ,-109.3881,HADS      ,           ,STILLWATER RIVER NEAR ABSAROKEE  MT US        USGS,
SRGM8,3,865.8220 ,47.30167 ,-115.0869,HADS      ,           ,CLARK FORK RIVER NEAR SAINT REGI MT US        USGS,
SUMM8,3,1595.000 ,48.31750 ,-113.3528,HADS      ,           ,SUMMIT RAIN NEAR EAST GLACIER PA MT US        USBR,
SWLM8,3,944.9000 ,47.92028 ,-113.8394,HADS      ,           ,SWAN LAKE                        MT US        USBR,
TMRM8,3,1400.744 ,48.42667 ,-112.9889,HADS      ,           ,TWO MEDICINE RIVER BELOW SOUTH F MT US        USBR,
TOSM8,3,1197.000 ,46.14667 ,-111.4203,HADS      ,           ,MISSOURI RIVER NEAR TOSTON 2SE   MT US  USARMY-COE,
TWIM8,3,1461.937 ,45.61333 ,-112.3294,HADS      ,           ,JEFFERSON RIVER NEAR TWIN BRIDGE MT US        USGS,
ULMM8,3,1121.426 ,47.43500 ,-111.3883,HADS      ,           ,MISSOURI RIVER NEAR ULM 6E       MT US  USARMY-COE,
USCM8,3,1351.500 ,48.89389 ,-111.0933,HADS      ,           ,UPPER SAGE CREEK NEAR WHITLASH 7 MT US            ,
VAUM8,3,1018.000 ,47.52583 ,-111.5111,HADS      ,           ,SUN RIVER NEAR VAUGHN 3SE        MT US  USARMY-COE,
VRGM8,3,763.8000 ,48.00389 ,-110.2589,HADS      ,           ,MISSOURI RIVER AT VIRGELLE FERRY MT US  USARMY-COE,
WGLM8,3,961.3000 ,48.50111 ,-113.9850,HADS      ,           ,WEST GLACIER PARK 1N             MT US        USBR,
WLLM8,3,1262.500 ,47.54667 ,-112.4292,HADS      ,           ,WILLOW CREEK RESERVOIR NEAR AUGU MT US        USBR,
WPTM8,3,596.8000 ,48.06722 ,-105.5331,HADS      ,           ,MISSOURI RIVER NEAR WOLF POINT 5 MT US  USARMY-COE,
WSWM8,3,1540.800 ,46.44472 ,-110.9381,HADS      ,           ,WELL 08N06E23ABBC01 NEAR WHITE S MT US        USGS,
GWXM8,3,1577.600 ,45.04889 ,-110.7514,HADS      ,           ,GARDINER 3 NEAR GARDINER 3NW     MT US            ,
HBDM8,3,1974.200 ,44.86639 ,-111.3389,HADS      ,           ,MADISON RIVER BELOW HEBGEN DAM N MT US        USGS,
DUSM8,3,1456.900 ,48.16320 ,-112.8671,HADS      ,           ,SWIFT DAM                        MT US            ,
AMB  ,3,3372.900 ,40.56770 ,-111.6374,MesoWest  ,           ,ALTA - MT BALDY                  UT US AVALANCHE  ,
BAVMT,3,2926.100 ,45.26945 ,-111.4517,MesoWest  ,           ,Big Sky - Bavaria                MT US AVALANCHE  ,
BGC  ,3,2953.500 ,45.28470 ,-111.4344,MesoWest  ,           ,Big Sky - Challenger             MT US AVALANCHE  ,
CHMID,3,2895.600 ,45.28500 ,-111.4324,MesoWest  ,           ,BIG SKY - CHALLENGER MID         MT US AVALANCHE  ,
BJCMT,3,3024.500 ,45.28387 ,-111.4408,MesoWest  ,           ,Big Sky - Jack Creek             MT US AVALANCHE  ,
BLBMT,3,2742.600 ,45.27561 ,-111.4295,MesoWest  ,           ,Big Sky - Lobo                   MT US AVALANCHE  ,
LMTMT,3,3396.700 ,45.27802 ,-111.4503,MesoWest  ,           ,Big Sky - Lone Mountain          MT US AVALANCHE  ,
BLRMT,3,2719.700 ,45.29017 ,-111.4450,MesoWest  ,           ,Big Sky - Lookout Ridge          MT US AVALANCHE  ,
BBALP,3,2286.000 ,45.82902 ,-110.9223,MesoWest  ,           ,Bridger Bowl - Alpine            MT US AVALANCHE  ,
BBBAS,3,1865.400 ,45.81762 ,-110.8981,MesoWest  ,           ,Bridger Bowl - Base              MT US AVALANCHE  ,
BBM  ,3,2438.400 ,45.81591 ,-110.9120,MesoWest  ,           ,Bridger Bowl - Lift              MT US AVALANCHE  ,
BBMID,3,2133.600 ,45.81610 ,-110.9219,MesoWest  ,           ,Bridger Bowl - Lift Midway Stati MT US AVALANCHE  ,
BBCST,3,2590.800 ,45.81708 ,-110.9296,MesoWest  ,           ,Bridger Bowl - Ridge             MT US AVALANCHE  ,
BBSLH,3,2525.000 ,45.80219 ,-110.9306,MesoWest  ,           ,Bridger Bowl - Slushmans Lift To MT US AVALANCHE  ,
BBVAC,3,1981.200 ,45.81620 ,-110.9075,MesoWest  ,           ,BRIDGER BOWL - VIRGINIA CITY     MT US AVALANCHE  ,
GNFCC,3,3043.100 ,45.07250 ,-109.9561,MesoWest  ,           ,Cooke City                       MT US AVALANCHE  ,
GNFHY,3,3017.500 ,45.43924 ,-110.9451,MesoWest  ,           ,Hyalite                          MT US AVALANCHE  ,
GNFTF,3,2883.400 ,44.97459 ,-111.3144,MesoWest  ,           ,Taylor Fork                      MT US AVALANCHE  ,
YCAMS,3,2677.400 ,45.24015 ,-111.4429,MesoWest  ,           ,Yellowstone Club - American Spir MT US AVALANCHE  ,
YCAND,3,2697.500 ,45.26281 ,-111.4079,MesoWest  ,           ,Yellowstone Club - Andesite Moun MT US AVALANCHE  ,
YCBAS,3,2194.600 ,45.23924 ,-111.4148,MesoWest  ,           ,Yellowstone Club - Base Area     MT US AVALANCHE  ,
YCPIO,3,2987.000 ,45.23280 ,-111.4507,MesoWest  ,           ,YELLOWSTONE CLUB - PIONEER PEAK  MT US AVALANCHE  ,
YCTIM,3,2865.100 ,45.23114 ,-111.4512,MesoWest  ,           ,Yellowstone Club - Timber Statio MT US AVALANCHE  ,
BFTM ,3,945.8000 ,48.83556 ,-108.5639,MesoWest  ,           ,Big Flat / Turner                MT US AGRIMET    ,
BFAM ,3,1190.200 ,48.67500 ,-112.5889,MesoWest  ,           ,BLACKFEET                        MT US AGRIMET    ,
BOZM ,3,1455.400 ,45.67361 ,-111.1500,MesoWest  ,           ,BOZEMAN                          MT US AGRIMET    ,
BOMT ,3,1185.700 ,47.52056 ,-112.2469,MesoWest  ,           ,BROKEN O RANCH                   MT US AGRIMET    ,
BRGM ,3,652.3000 ,46.98778 ,-104.8031,MesoWest  ,           ,BUFFALO RAPIDS/GLEND             MT US AGRIMET    ,
BRTM ,3,691.9000 ,46.77806 ,-105.2994,MesoWest  ,           ,BUFFALO RAPIDS/TERRY             MT US AGRIMET    ,
COMT ,3,1072.900 ,48.17270 ,-111.8472,MesoWest  ,           ,Conrad                           MT US AGRIMET    ,
COVM ,3,1096.100 ,46.33333 ,-114.0833,MesoWest  ,           ,CORVALLIS                        MT US AGRIMET    ,
CRSM ,3,898.9000 ,48.18750 ,-114.1278,MesoWest  ,           ,CRESTON                          MT US AGRIMET    ,
DRLM ,3,1425.900 ,46.33556 ,-112.7667,MesoWest  ,           ,DEER LODGE                       MT US AGRIMET    ,
DLNM ,3,1524.000 ,45.33333 ,-112.5092,MesoWest  ,           ,DILLON                           MT US AGRIMET    ,
GLGM ,3,635.2000 ,48.14333 ,-106.6092,MesoWest  ,           ,GLASGOW                          MT US AGRIMET    ,
GFMT ,3,1164.300 ,47.65833 ,-111.8125,MesoWest  ,           ,GREENFIELDS                      MT US AGRIMET    ,
HRLM ,3,718.7000 ,48.54333 ,-108.8347,MesoWest  ,           ,HARLEM                           MT US AGRIMET    ,
HVMT ,3,1119.500 ,46.67917 ,-111.9833,MesoWest  ,           ,HELENA VALLEY                    MT US AGRIMET    ,
JVWM ,3,1345.700 ,45.79778 ,-112.1653,MesoWest  ,           ,Jefferson River Valley           MT US AGRIMET    ,
RBVM ,3,1599.900 ,45.24000 ,-112.1100,MesoWest  ,           ,LAURIN                           MT US AGRIMET    ,
LMMM ,3,899.2000 ,46.56278 ,-108.0058,MesoWest  ,           ,Lower Musselshell                MT US AGRIMET    ,
MATM ,3,691.9000 ,48.37361 ,-107.7764,MesoWest  ,           ,MALTA                            MT US AGRIMET    ,
MWSM ,3,1293.300 ,47.05889 ,-109.9508,MesoWest  ,           ,Moccasin                         MT US AGRIMET    ,
RDBM ,3,926.6000 ,47.53944 ,-114.2806,MesoWest  ,           ,ROUND BUTTE                      MT US AGRIMET    ,
RBYM ,3,1600.200 ,45.34500 ,-112.1503,MesoWest  ,           ,RUBY VALLEY                      MT US AGRIMET    ,
SVWM ,3,1618.500 ,46.04667 ,-110.6528,MesoWest  ,           ,Shields River Valley             MT US AGRIMET    ,
SIGM ,3,896.1000 ,47.31333 ,-114.0981,MesoWest  ,           ,ST. IGNATIUS                     MT US AGRIMET    ,
TRFM ,3,1174.700 ,47.90056 ,-112.1597,MesoWest  ,           ,Teton River                      MT US AGRIMET    ,
TOSM ,3,1236.900 ,46.12222 ,-111.4947,MesoWest  ,           ,TOSTON                           MT US AGRIMET    ,
ULMT ,3,1019.600 ,47.40280 ,-111.5075,MesoWest  ,           ,Ulm                              MT US AGRIMET    ,
UMHM ,3,1328.900 ,46.44722 ,-109.9400,MesoWest  ,           ,Upper Musselshell                MT US AGRIMET    ,
VLMT ,3,1132.300 ,48.36970 ,-112.2497,MesoWest  ,           ,Valier                           MT US AGRIMET    ,
WSSM ,3,1514.600 ,46.55333 ,-110.9467,MesoWest  ,           ,White Sulphur Springs            MT US AGRIMET    ,
WNN  ,3,869.0000 ,46.93000 ,-108.2000,MesoWest  ,           ,WINNETT                          MT US MISC       ,
MTABR,3,1250.000 ,45.02839 ,-107.3173,MesoWest  ,           ,Aberdeen Hill I-90 MP 552.3      MT US MT DOT     ,
MTALZ,3,1066.200 ,45.00275 ,-104.3736,MesoWest  ,           ,Alzada US-212 MP 139.4           MT US MT DOT     ,
MTARC,3,1128.100 ,45.78000 ,-108.1634,MesoWest  ,           ,Arrow Creek Hill I-90 MP 468.6   MT US MT DOT     ,
MTAVN,3,1549.900 ,46.69679 ,-112.6594,MesoWest  ,           ,Avon North MT-141 MP 8.1         MT US MT DOT     ,
MTEKA,3,1007.100 ,46.08359 ,-104.4355,MesoWest  ,           ,Baker MT-7 MP 14.2               MT US MT DOT     ,
MTBRM,3,1189.000 ,46.71854 ,-113.2953,MesoWest  ,           ,Bearmouth I-90 MP 145.8          MT US MT DOT     ,
MTBVR,3,853.1000 ,47.02198 ,-104.3300,MesoWest  ,           ,Beaver Hill I-94 MP 234.8        MT US MT DOT     ,
MTBID,3,1042.100 ,45.01298 ,-105.3770,MesoWest  ,           ,Biddle Hwy 59 MP 0.9             MT US MT DOT     ,
MTBHP,3,2255.500 ,45.31545 ,-113.3097,MesoWest  ,           ,Big Hole Pass CTY-278 MP 32      MT US MT DOT     ,
MTBOU,3,1704.700 ,46.32330 ,-112.0689,MesoWest  ,           ,Boulder Hill I-15 MP 170.9       MT US MT DOT     ,
MTBOW,3,1310.900 ,47.29220 ,-112.1518,MesoWest  ,           ,Bowmans MT-200 MP 110.4          MT US MT DOT     ,
MTBZH,3,1752.000 ,45.66682 ,-110.8039,MesoWest  ,           ,Bozeman Pass I-90 MP 321.8       MT US MT DOT     ,
MTBWG,3,1346.900 ,48.53523 ,-112.9813,MesoWest  ,           ,Browning US-89                   MT US MT DOT     ,
MTBUL,3,1188.100 ,46.24744 ,-108.4612,MesoWest  ,           ,Bull Mountain US-87 MP 33.3      MT US MT DOT     ,
MTCOM,3,640.1000 ,48.81000 ,-104.2529,MesoWest  ,           ,Comertown Turn-Off MT-5 MP 13.4  MT US MT DOT     ,
MTCOT,3,1341.100 ,45.88000 ,-112.0000,MesoWest  ,           ,COTTONWOOD HILL I-90             MT US MT DOT     ,
MTCOW,3,715.7000 ,47.68837 ,-105.4919,MesoWest  ,           ,Cow Creek MT-13 MP 19.9          MT US MT DOT     ,
MTCRY,3,926.0000 ,48.11760 ,-115.4200,MesoWest  ,           ,Crystal Creek US-2 MP 53.1       MT US MT DOT     ,
MTDPC,3,1789.200 ,46.35146 ,-111.0668,MesoWest  ,           ,Deep Creek US12 MP 23.5          MT US MT DOT     ,
MTDKY,3,989.4000 ,48.69453 ,-114.7844,MesoWest  ,           ,Dickey Lake US-93 MP 160.2       MT US MT DOT     ,
MTELV,3,1371.900 ,45.68554 ,-110.5044,MesoWest  ,           ,East Livingston I-90 MP 337.7    MT US MT DOT     ,
MTDEN,3,1111.900 ,47.30023 ,-109.8512,MesoWest  ,           ,East of Denton MT-81 MP 17       MT US MT DOT     ,
MTEKL,3,1124.100 ,45.31200 ,-104.4666,MesoWest  ,           ,Ekalaka MT323 MP 46.8            MT US MT DOT     ,
MTELK,3,1917.800 ,46.13589 ,-112.3980,MesoWest  ,           ,Elk Park                         MT US MT DOT     ,
MTESX,3,1172.900 ,48.28176 ,-113.6066,MesoWest  ,           ,Essex US-2 MP 179.9              MT US MT DOT     ,
MTFLT,3,869.0000 ,48.21908 ,-114.2379,MesoWest  ,           ,Flathead River MT 35 MP49        MT US MT DOT     ,
MTGAR,3,1318.900 ,46.52361 ,-112.8084,MesoWest  ,           ,Garrison I-90 MP 174.4           MT US MT DOT     ,
MTYEP,3,1044.600 ,47.13948 ,-111.8591,MesoWest  ,           ,Gary Cooper Bridge I-15 MP 242   MT US MT DOT     ,
MTGTL,3,1931.800 ,46.19100 ,-113.3000,MesoWest  ,           ,Georgetown Lake                  MT US MT DOT     ,
MTGYS,3,1286.600 ,47.25000 ,-110.4800,MesoWest  ,           ,Geyser                           MT US MT DOT     ,
MTGOV,3,954.0000 ,46.39924 ,-105.6283,MesoWest  ,           ,Government Hill                  MT US MT DOT     ,
MTGRN,3,1157.900 ,46.90280 ,-113.4230,MesoWest  ,           ,Greenough Hill MT-200 MP 22.1    MT US MT DOT     ,
MTHAY,3,1126.800 ,47.91928 ,-108.7261,MesoWest  ,           ,Hays Site MT-66 MP 10.5          MT US MT DOT     ,
MTHLM,3,1279.900 ,46.96826 ,-112.9749,MesoWest  ,           ,Helmville MT-200 MP 53.3         MT US MT DOT     ,
MTHIL,3,914.1000 ,46.83370 ,-106.2713,MesoWest  ,           ,Hillside MT-59 MP 36.5           MT US MT DOT     ,
MTHOM,3,1945.800 ,45.91888 ,-112.4019,MesoWest  ,           ,Homestake Pass                   MT US MT DOT     ,
MTHYH,3,1021.400 ,46.16492 ,-107.3093,MesoWest  ,           ,Hysham Hills I-94 MP 59.9        MT US MT DOT     ,
MTING,3,919.9000 ,46.58400 ,-107.4000,MesoWest  ,           ,Ingomar                          MT US MT DOT     ,
MTINV,3,1006.100 ,48.55321 ,-110.6482,MesoWest  ,           ,Inverness US-2 MP 337.6          MT US MT DOT     ,
MTJUD,3,1393.900 ,46.68765 ,-109.7502,MesoWest  ,           ,Judith Gap US-191 MP 18.6        MT US MT DOT     ,
MTKAR,3,1737.100 ,45.34534 ,-111.1726,MesoWest  ,           ,Karst US-191 MP 55.3             MT US MT DOT     ,
MTLAM,3,1318.900 ,45.62886 ,-106.5113,MesoWest  ,           ,Lame Deer Divide US-212 MP 50.1  MT US MT DOT     ,
MTLEW,3,1409.400 ,47.06180 ,-109.1844,MesoWest  ,           ,Lewistown Divide MT-200 MP 90.3  MT US MT DOT     ,
MTLND,3,922.0000 ,47.28294 ,-105.2939,MesoWest  ,           ,Lindsay Divide MT-200 MP 296.5   MT US MT DOT     ,
MTLWM,3,1371.900 ,45.64792 ,-110.5993,MesoWest  ,           ,Livingston Wind                  MT US MT DOT     ,
MTLOS,3,1595.900 ,46.63580 ,-114.5805,MesoWest  ,           ,Lolo Pass US-12 MP 0             MT US MT DOT     ,
MTLOM,3,823.0000 ,47.95103 ,-110.5048,MesoWest  ,           ,Loma US-87 MP 53.1               MT US MT DOT     ,
MTLPS,3,1439.900 ,47.45357 ,-115.6951,MesoWest  ,           ,Lookout Pass I-90 MP 0.2         MT US MT DOT     ,
MTLUF,3,914.1000 ,47.07813 ,-107.5720,MesoWest  ,           ,Lufborough Hill MT-200 MP 175.3  MT US MT DOT     ,
MTMDP,3,1927.900 ,46.56148 ,-112.3093,MesoWest  ,           ,MacDonald Pass US-12 MP 27.9     MT US MT DOT     ,
MTMAL,3,946.4000 ,47.96113 ,-108.3055,MesoWest  ,           ,Malta South US-191 MP 122.5      MT US MT DOT     ,
MTMCD,3,732.1000 ,48.42732 ,-105.4423,MesoWest  ,           ,McDonalds MT-13 MP 125.5         MT US MT DOT     ,
MTMON,3,1584.000 ,47.14290 ,-110.8231,MesoWest  ,           ,Monarch Canyon US-89 MP 53.5     MT US MT DOT     ,
MTMQM,3,2080.000 ,44.55767 ,-112.3137,MesoWest  ,           ,Monida Pass I-15 MP 0.3          MT US MT DOT     ,
MTMUS,3,929.9000 ,46.50000 ,-108.1300,MesoWest  ,           ,MUSSELSHELL HILL US-12           MT US MT DOT     ,
MTRED,3,783.0000 ,48.81161 ,-105.0608,MesoWest  ,           ,Navajo MT-5 16.7                 MT US MT DOT     ,
MTNNM,3,910.7000 ,47.02299 ,-114.3887,MesoWest  ,           ,Ninemile I-90 MP 81.8            MT US MT DOT     ,
MTNOR,3,1645.900 ,45.49960 ,-111.6962,MesoWest  ,           ,Norris Hill US-287 MP 60         MT US MT DOT     ,
MTPND,3,1279.900 ,48.07322 ,-112.3342,MesoWest  ,           ,Pendroy US-89 MP 62.6            MT US MT DOT     ,
MTPPC,3,1202.100 ,46.91392 ,-112.1167,MesoWest  ,           ,Prickley Pear I-15 MP 218.6      MT US MT DOT     ,
MTRAY,3,2083.000 ,44.72814 ,-111.4701,MesoWest  ,           ,Raynolds Pass MT-87 MP 1.2       MT US MT DOT     ,
MTRDP,3,1172.900 ,45.71006 ,-109.5783,MesoWest  ,           ,Reedpoint I-90 MP 390.8          MT US MT DOT     ,
MTROG,3,1647.800 ,47.08770 ,-112.3723,MesoWest  ,           ,Roger's Pass                     MT US MT DOT     ,
MTROH,3,1143.000 ,45.33858 ,-109.4936,MesoWest  ,           ,Roscoe Hill MT-78 MP 18.8        MT US MT DOT     ,
MTSCO,3,664.5000 ,48.45138 ,-107.3017,MesoWest  ,           ,Saco US-2 MP 502.5               MT US MT DOT     ,
MTSBN,3,1279.900 ,46.88748 ,-112.1111,MesoWest  ,           ,Sieben I-15 MP 216               MT US MT DOT     ,
MTSOO,3,755.9000 ,47.91973 ,-104.3262,MesoWest  ,           ,Sioux Pass MT-16 MP 21           MT US MT DOT     ,
MTSUN,3,1008.000 ,48.88015 ,-111.8987,MesoWest  ,           ,Sunburst I-15 MP 389             MT US MT DOT     ,
MTSWN,3,1082.000 ,47.59103 ,-113.7557,MesoWest  ,           ,Swan Lake South MT-83 MP 47      MT US MT DOT     ,
MTSWC,3,791.9000 ,46.26671 ,-106.3079,MesoWest  ,           ,Sweeney Creek I-94 MP 112.6      MT US MT DOT     ,
MTSWT,3,1058.000 ,48.96017 ,-111.9407,MesoWest  ,           ,Sweetgrass I-15 MP 395.3         MT US MT DOT     ,
MTTRC,3,726.9000 ,47.82000 ,-115.5800,MesoWest  ,           ,Trout Creek                      MT US MT DOT     ,
MTBRN,3,1448.100 ,48.45265 ,-113.1951,MesoWest  ,           ,Two Medicine Bridge US-2 MP 210. MT US MT DOT     ,
MTSTA,3,640.1000 ,48.13764 ,-104.0469,MesoWest  ,           ,US-2 @Stateline US2 MP 667.1     MT US MT DOT     ,
MTYAK,3,670.9000 ,48.58340 ,-115.9841,MesoWest  ,           ,Yaak Hill US-2 MP 4.8            MT US MT DOT     ,
MTYRB,3,990.9000 ,45.79376 ,-108.4680,MesoWest  ,           ,Yellowstone River Bridge I-90 MP MT US MT DOT     ,
ABRM8,3,2529.800 ,45.59723 ,-111.9590,MesoWest  ,           ,ALBRO LAKE                       MT US SNOTEL     ,
BADM8,3,2103.100 ,48.13088 ,-113.0232,MesoWest  ,           ,BADGER PASS                      MT US SNOTEL     ,
BANM8,3,1706.900 ,48.57120 ,-115.4457,MesoWest  ,           ,BANFIELD MOUNTAIN                MT US SNOTEL     ,
BRLM8,3,2514.600 ,46.09713 ,-113.1304,MesoWest  ,           ,BARKER LAKES                     MT US SNOTEL     ,
BSCM8,3,2188.500 ,45.79737 ,-112.5205,MesoWest  ,           ,BASIN CREEK                      MT US SNOTEL     ,
BEAM8,3,2697.500 ,44.47147 ,-112.9819,MesoWest  ,           ,BEAGLE SPRINGS                   MT US SNOTEL     ,
BEVM8,3,2392.700 ,44.94966 ,-111.3585,MesoWest  ,           ,BEAVER CREEK                     MT US SNOTEL     ,
BISM8,3,1499.600 ,47.68389 ,-113.9990,MesoWest  ,           ,BISSON CREEK                     MT US SNOTEL     ,
BLBM8,3,2490.200 ,44.51389 ,-111.1280,MesoWest  ,           ,BLACK BEAR                       MT US SNOTEL     ,
BLKM8,3,2197.600 ,46.41400 ,-113.4309,MesoWest  ,           ,BLACK PINE                       MT US SNOTEL     ,
BLTM8,3,1722.100 ,47.98288 ,-114.3543,MesoWest  ,           ,BLACKTAIL MTN                    MT US SNOTEL     ,
BLOM8,3,2316.500 ,45.16507 ,-113.5010,MesoWest  ,           ,BLOODY DICK                      MT US SNOTEL     ,
BOMM8,3,2423.200 ,46.55960 ,-111.2897,MesoWest  ,           ,BOULDER MOUNTAIN                 MT US SNOTEL     ,
BOXM8,3,2033.000 ,45.27190 ,-110.2490,MesoWest  ,           ,BOX CANYON                       MT US SNOTEL     ,
BZMM8,3,1455.100 ,45.67000 ,-111.1500,MesoWest  ,           ,BOZEMAN EXPL FARM                MT US SNOTEL     ,
BRCM8,3,2231.100 ,45.89107 ,-110.9385,MesoWest  ,           ,BRACKETT CREEK                   MT US SNOTEL     ,
BMTM8,3,1792.200 ,45.24010 ,-109.4596,MesoWest  ,           ,BURNT MTN                        MT US SNOTEL     ,
CLVM8,3,1959.900 ,45.88380 ,-113.3255,MesoWest  ,           ,CALVERT CREEK                    MT US SNOTEL     ,
CRRM8,3,2743.200 ,44.96192 ,-111.2940,MesoWest  ,           ,CARROT BASIN                     MT US SNOTEL     ,
CMDM8,3,2621.300 ,45.01788 ,-111.8456,MesoWest  ,           ,CLOVER MEADOW                    MT US SNOTEL     ,
CLCM8,3,2392.700 ,45.19405 ,-109.3455,MesoWest  ,           ,COLE CREEK                       MT US SNOTEL     ,
CMBM8,3,1706.900 ,46.76361 ,-113.3936,MesoWest  ,           ,COMBINATION                      MT US SNOTEL     ,
COPM8,3,1585.000 ,47.05678 ,-112.5950,MesoWest  ,           ,COPPER BOTTOM                    MT US SNOTEL     ,
CPCM8,3,2118.400 ,47.08158 ,-112.7296,MesoWest  ,           ,COPPER CAMP                      MT US SNOTEL     ,
CRYM8,3,1844.000 ,46.78942 ,-109.5120,MesoWest  ,           ,CRYSTAL LAKE                     MT US SNOTEL     ,
DAZM8,3,2316.500 ,46.66858 ,-110.3302,MesoWest  ,           ,DAISY PEAK                       MT US SNOTEL     ,
DALM8,3,1761.700 ,46.18367 ,-113.8533,MesoWest  ,           ,DALY CREEK                       MT US SNOTEL     ,
DHLM8,3,2621.300 ,45.17367 ,-113.5846,MesoWest  ,           ,DARKHORSE LAKE                   MT US SNOTEL     ,
DDMM8,3,1966.000 ,46.79279 ,-110.6755,MesoWest  ,           ,DEADMAN CREEK                    MT US SNOTEL     ,
DIVM8,3,2377.400 ,44.79317 ,-112.0564,MesoWest  ,           ,DIVIDE                           MT US SNOTEL     ,
DPYM8,3,1752.600 ,48.06341 ,-112.7573,MesoWest  ,           ,DUPUYER CREEK                    MT US SNOTEL     ,
EGHM8,3,3039.200 ,45.22000 ,-111.1200,MesoWest  ,           ,EAGLEHEAD                        MT US SNOTEL     ,
EBMM8,3,1930.900 ,45.50381 ,-110.0802,MesoWest  ,           ,EAST BOULDER MINE                MT US SNOTEL     ,
WHSM8,3,2316.500 ,46.48450 ,-110.7125,MesoWest  ,           ,ELK PEAK                         MT US SNOTEL     ,
EMCM8,3,1325.900 ,48.43000 ,-113.9400,MesoWest  ,           ,EMERY CREEK                      MT US SNOTEL     ,
FSHM8,3,2773.700 ,45.06235 ,-109.9449,MesoWest  ,           ,FISHER CREEK                     MT US SNOTEL     ,
FTMM8,3,1920.200 ,48.80225 ,-113.8571,MesoWest  ,           ,FLATTOP MTN.                     MT US SNOTEL     ,
FRHM8,3,1975.100 ,46.43545 ,-112.1928,MesoWest  ,           ,FROHNER MEADOW                   MT US SNOTEL     ,
GVRM8,3,1295.400 ,48.97523 ,-115.8192,MesoWest  ,           ,GARVER CREEK                     MT US SNOTEL     ,
GRCM8,3,1310.600 ,48.91453 ,-114.7663,MesoWest  ,           ,GRAVE CREEK                      MT US SNOTEL     ,
HANM8,3,1534.700 ,48.30754 ,-114.8408,MesoWest  ,           ,HAND CREEK                       MT US SNOTEL     ,
HAWM8,3,1966.000 ,48.97230 ,-115.9534,MesoWest  ,           ,HAWKINS LAKE                     MT US SNOTEL     ,
HOOM8,3,1844.000 ,46.97510 ,-115.0349,MesoWest  ,           ,HOODOO BASIN                     MT US SNOTEL     ,
KRCM8,3,1447.800 ,47.42749 ,-113.7751,MesoWest  ,           ,KRAFT CREEK                      MT US SNOTEL     ,
LVRM8,3,2255.500 ,44.58907 ,-111.8250,MesoWest  ,           ,LAKEVIEW RIDGE                   MT US SNOTEL     ,
LMHM8,3,2468.900 ,44.99380 ,-113.4440,MesoWest  ,           ,LEMHI RIDGE                      MT US SNOTEL     ,
LCKM8,3,2090.900 ,45.50410 ,-110.9662,MesoWest  ,           ,LICK CREEK                       MT US SNOTEL     ,
LPSI1,3,1597.200 ,46.63448 ,-114.5807,MesoWest  ,           ,LOLO PASS                        MT US SNOTEL     ,
BSKM8,3,2706.600 ,45.27412 ,-111.4269,MesoWest  ,           ,LONE MOUNTAIN                    MT US SNOTEL     ,
LWTM8,3,2407.900 ,45.50871 ,-111.9229,MesoWest  ,           ,LOWER TWIN                       MT US SNOTEL     ,
LUBM8,3,1426.500 ,46.88293 ,-113.3223,MesoWest  ,           ,LUBRECHT FLUME                   MT US SNOTEL     ,
MPLM8,3,2362.200 ,44.58623 ,-111.1163,MesoWest  ,           ,MADISON PLATEAU                  MT US SNOTEL     ,
MANM8,3,1493.500 ,48.79698 ,-113.6705,MesoWest  ,           ,MANY GLACIER                     MT US SNOTEL     ,
TEM26,3,1893.100 ,45.82000 ,-110.9000,MesoWest  ,           ,MAYNARD CREEK                    MT US SNOTEL     ,
MNPM8,3,2697.500 ,45.21759 ,-110.2370,MesoWest  ,           ,MONUMENT PEAK                    MT US SNOTEL     ,
MSPM8,3,2066.500 ,47.68493 ,-113.9623,MesoWest  ,           ,MOSS PEAK                        MT US SNOTEL     ,
MTKM8,3,1950.700 ,47.91727 ,-112.8238,MesoWest  ,           ,MOUNT LOCKHART                   MT US SNOTEL     ,
MULM8,3,2529.800 ,45.40957 ,-112.9593,MesoWest  ,           ,MULE CREEK                       MT US SNOTEL     ,
NFEM8,3,1905.000 ,46.87160 ,-113.2773,MesoWest  ,           ,N FK ELK CREEK                   MT US SNOTEL     ,
NEVM8,3,1975.100 ,46.83000 ,-112.5200,MesoWest  ,           ,NEVADA CREEK                     MT US SNOTEL     ,
